2022-09-05 05:47:36.607  INFO DESKTOP-DBLHPRP --- [kground-preinit] o.h.v.i.u.Version                        : HV000001: Hibernate Validator 6.2.3.Final
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "user_liked_feedbacks" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "addresses" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "announcement_images" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "announcements" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "announcements_guests" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "bookings" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "feedback_images" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "feedbacks" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "regions" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "user_bookmark_announcements" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "user_dis_liked_feedbacks" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "user_liked_announcements" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "user_liked_feedbacks" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "users" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : sequence "address_seq" does not exist, skipping
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.685  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : sequence "announcement_seq" does not exist, skipping
2022-09-09 23:46:36.700  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.700  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : sequence "booking_seq" does not exist, skipping
2022-09-09 23:46:36.700  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.700  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : sequence "feedback_seq" does not exist, skipping
2022-09-09 23:46:36.700  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.700  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : sequence "region_seq" does not exist, skipping
2022-09-09 23:46:36.700  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:46:36.700  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : sequence "user_seq" does not exist, skipping
2022-09-09 23:46:36.872  INFO DESKTOP-DBLHPRP --- [           main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-09-09 23:46:36.888  INFO DESKTOP-DBLHPRP --- [           main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-09-09 23:46:37.995 FATAL DESKTOP-DBLHPRP --- [           main] k.a.a.s.i.RegionServiceImpl              : There is no default region in the database!
2022-09-09 23:46:38.203  WARN DESKTOP-DBLHPRP --- [           main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-09-09 23:46:38.968  INFO DESKTOP-DBLHPRP --- [           main] o.s.s.w.DefaultSecurityFilterChain       : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1df8ea34, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6b0636d9, org.springframework.security.web.context.SecurityContextPersistenceFilter@4d9ad37e, org.springframework.security.web.header.HeaderWriterFilter@207358ad, org.springframework.web.filter.CorsFilter@63893cf6, org.springframework.security.web.authentication.logout.LogoutFilter@8b93c88, kg.airbnb.airbnb.security.TokenVerifierFilter@66576bd2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6e8426aa, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@752573df, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7a14d8a4, org.springframework.security.web.session.SessionManagementFilter@100d071, org.springframework.security.web.access.ExceptionTranslationFilter@6a9b8f33, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1027cdcd]
2022-09-09 23:46:39.437  INFO DESKTOP-DBLHPRP --- [           main] o.a.c.h.Http11NioProtocol                : Starting ProtocolHandler ["http-nio-9797"]
2022-09-09 23:46:39.453  INFO DESKTOP-DBLHPRP --- [           main] o.s.b.w.e.t.TomcatWebServer              : Tomcat started on port(s): 9797 (http) with context path ''
2022-09-09 23:46:39.515  INFO DESKTOP-DBLHPRP --- [           main] k.a.a.AirbnbApplication                  : Started AirbnbApplication in 8.292 seconds (JVM running for 10.818)
2022-09-09 23:46:51.362  INFO DESKTOP-DBLHPRP --- [nio-9797-exec-1] o.a.c.c.C.[.[.[/]                        : Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-09-09 23:46:51.362  INFO DESKTOP-DBLHPRP --- [nio-9797-exec-1] o.s.w.s.DispatcherServlet                : Initializing Servlet 'dispatcherServlet'
2022-09-09 23:46:51.363  INFO DESKTOP-DBLHPRP --- [nio-9797-exec-1] o.s.w.s.DispatcherServlet                : Completed initialization in 1 ms
2022-09-09 23:46:51.423 ERROR DESKTOP-DBLHPRP --- [nio-9797-exec-1] o.a.c.c.C.[.[.[.[dispatcherServlet]      : Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception
org.springframework.security.core.userdetails.UsernameNotFoundException: User not found!
	at kg.airbnb.airbnb.db.service.impl.AuthUserDetailsService.loadUserByUsername(AuthUserDetailsService.java:25)
	at kg.airbnb.airbnb.security.TokenVerifierFilter.doFilterInternal(TokenVerifierFilter.java:45)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:336)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:103)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:89)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:336)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:336)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:336)
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:112)
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:82)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:336)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:55)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:336)
	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:336)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:211)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:183)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:354)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:267)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:117)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:189)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:162)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:197)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:97)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:135)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:78)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:360)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:399)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:890)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1787)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.base/java.lang.Thread.run(Thread.java:833)
2022-09-09 23:47:08.060  INFO DESKTOP-DBLHPRP --- [io-9797-exec-10] o.s.a.AbstractOpenApiResource            : Init duration for springdoc-openapi is: 533 ms
2022-09-09 23:47:26.466  WARN DESKTOP-DBLHPRP --- [nio-9797-exec-1] k.a.a.s.i.AuthService                    : USER logged in through registration
2022-09-09 23:51:15.019  INFO DESKTOP-DBLHPRP --- [ionShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2022-09-09 23:51:15.019  INFO DESKTOP-DBLHPRP --- [ionShutdownHook] .SchemaDropperImpl$DelayedDropActionImpl : HHH000477: Starting delayed evictData of schema as part of SessionFactory shut-down'
2022-09-09 23:51:15.066  INFO DESKTOP-DBLHPRP --- [ionShutdownHook] c.z.h.HikariDataSource                   : HikariPool-1 - Shutdown initiated...
2022-09-09 23:51:15.066  INFO DESKTOP-DBLHPRP --- [ionShutdownHook] c.z.h.HikariDataSource                   : HikariPool-1 - Shutdown completed.
2022-09-09 23:51:23.668  INFO DESKTOP-DBLHPRP --- [kground-preinit] o.h.v.i.u.Version                        : HV000001: Hibernate Validator 6.2.3.Final
2022-09-09 23:51:23.690  INFO DESKTOP-DBLHPRP --- [           main] k.a.a.AirbnbApplication                  : Starting AirbnbApplication using Java 17.0.2 on DESKTOP-DBLHPRP with PID 4812 (C:\Users\abdullah\IdeaProjects\airbnb\m\target\classes started by Muhammed in C:\Users\abdullah\IdeaProjects\airbnb\m)
2022-09-09 23:51:23.699  INFO DESKTOP-DBLHPRP --- [           main] k.a.a.AirbnbApplication                  : The following 1 profile is active: "mukhammed"
2022-09-09 23:51:24.376  INFO DESKTOP-DBLHPRP --- [           main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-09-09 23:51:24.455  INFO DESKTOP-DBLHPRP --- [           main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 57 ms. Found 6 JPA repository interfaces.
2022-09-09 23:51:24.580  INFO DESKTOP-DBLHPRP --- [           main] o.s.c.c.s.GenericScope                   : BeanFactory id=f4e6c193-30cb-36be-a51e-cc7384132e72
2022-09-09 23:51:24.955  INFO DESKTOP-DBLHPRP --- [           main] o.s.b.w.e.t.TomcatWebServer              : Tomcat initialized with port(s): 9797 (http)
2022-09-09 23:51:24.955  INFO DESKTOP-DBLHPRP --- [           main] o.a.c.h.Http11NioProtocol                : Initializing ProtocolHandler ["http-nio-9797"]
2022-09-09 23:51:24.955  INFO DESKTOP-DBLHPRP --- [           main] o.a.c.c.StandardService                  : Starting service [Tomcat]
2022-09-09 23:51:24.955  INFO DESKTOP-DBLHPRP --- [           main] o.a.c.c.StandardEngine                   : Starting Servlet engine: [Apache Tomcat/9.0.64]
2022-09-09 23:51:25.095  INFO DESKTOP-DBLHPRP --- [           main] o.a.c.c.C.[.[.[/]                        : Initializing Spring embedded WebApplicationContext
2022-09-09 23:51:25.095  INFO DESKTOP-DBLHPRP --- [           main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1366 ms
2022-09-09 23:51:25.220  INFO DESKTOP-DBLHPRP --- [           main] o.h.j.i.u.LogHelper                      : HHH000204: Processing PersistenceUnitInfo [name: default]
2022-09-09 23:51:25.251  INFO DESKTOP-DBLHPRP --- [           main] o.h.Version                              : HHH000412: Hibernate ORM core version 5.6.9.Final
2022-09-09 23:51:25.361  INFO DESKTOP-DBLHPRP --- [           main] o.h.a.c.Version                          : HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2022-09-09 23:51:25.439  INFO DESKTOP-DBLHPRP --- [           main] c.z.h.HikariDataSource                   : HikariPool-1 - Starting...
2022-09-09 23:51:25.564  INFO DESKTOP-DBLHPRP --- [           main] c.z.h.HikariDataSource                   : HikariPool-1 - Start completed.
2022-09-09 23:51:25.564  INFO DESKTOP-DBLHPRP --- [           main] o.h.d.Dialect                            : HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "addresses" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "announcement_images" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "announcements" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "announcements" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "announcements_guests" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "announcements_guests" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "bookings" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "bookings" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "feedback_images" does not exist, skipping
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.267  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "feedbacks" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "feedbacks" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "user_bookmark_announcements" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "user_dis_liked_feedbacks" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "user_liked_announcements" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : relation "user_liked_feedbacks" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "addresses" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "announcement_images" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "announcements" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "announcements_guests" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "bookings" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "feedback_images" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "feedbacks" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "regions" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "user_bookmark_announcements" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "user_dis_liked_feedbacks" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "user_liked_announcements" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "user_liked_feedbacks" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : table "users" does not exist, skipping
2022-09-09 23:51:26.283  WARN DESKTOP-DBLHPRP --- [           main] o.h.e.j.s.SqlExceptionHelper             : SQL Warning Code: 0, SQLState: 00000
